"scan_number","date","beacon1","channel1","beacon2","channel2","beacon3","channel3","beacon4","channel4","beacon5","channel5","beacon6","channel6","beacon7","channel7","beacon8","channel8","beacon9","channel9","beacon10","channel10","beacon11","channel11","beacon12","channel12","beacon13","channel13","beacon14","channel14","beacon15","channel15","beacon16","channel16","beacon17","channel17","beacon18","channel18","beacon19","channel19","beacon20","channel20","location"
"134","2023-04-11 21:45:12","-95","38","-85","37","-97","37","0","0","0","0","0","0","0","0","0","0","0","0","-96","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","b7"
"135","2023-04-11 21:45:18","-98","37","-83","37","-99","37","0","0","0","0","0","0","0","0","0","0","0","0","-92","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","b7"
"136","2023-04-11 21:45:24","-97","38","-86","37","-99","38","-99","38","0","0","0","0","0","0","0","0","0","0","-92","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","b7"
"137","2023-04-11 21:45:30","-93","37","-87","37","-100","38","0","0","0","0","0","0","0","0","0","0","0","0","-92","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","b7"
"138","2023-04-11 21:45:36","-92","38","-83","37","-98","38","0","0","0","0","0","0","0","0","0","0","0","0","-102","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","b7"
"139","2023-04-11 21:45:42","-97","37","-88","37","-96","37","0","0","0","0","0","0","0","0","0","0","0","0","-97","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","b7"
"140","2023-04-11 21:45:48","-97","37","-77","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-92","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","b7"
"141","2023-04-11 21:46:16","-94","37","-70","37","-97","38","0","0","0","0","0","0","0","0","0","0","0","0","-99","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","b8"
"142","2023-04-11 21:46:22","-95","38","-79","39","-98","37","0","0","0","0","0","0","0","0","0","0","0","0","-96","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","b8"
"143","2023-04-11 21:46:28","-97","38","-78","37","-102","38","0","0","0","0","0","0","0","0","0","0","0","0","-99","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","b8"
"144","2023-04-11 21:46:34","-100","37","-73","39","-102","38","0","0","0","0","0","0","0","0","0","0","0","0","-101","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","b8"
"145","2023-04-11 21:46:40","-95","37","-71","39","-98","37","-105","37","0","0","0","0","0","0","0","0","0","0","-96","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","b8"
"146","2023-04-11 21:46:46","-96","38","-75","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-94","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","b8"
"147","2023-04-11 21:46:52","-92","37","-81","39","-101","38","-98","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","b8"
"148","2023-04-11 21:46:58","-96","38","-72","39","-97","38","-99","37","0","0","0","0","0","0","0","0","0","0","-95","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","b8"
"149","2023-04-11 21:47:04","-100","37","-82","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-97","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","b8"
"150","2023-04-11 21:47:10","-97","38","-71","39","-98","37","0","0","0","0","0","0","0","0","0","0","0","0","-94","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","b8"
"151","2023-04-11 21:47:16","-95","37","-77","39","0","0","-100","37","0","0","0","0","0","0","0","0","0","0","-97","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","b8"
"152","2023-04-11 21:47:22","-96","37","-79","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-100","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","b8"
"153","2023-04-11 21:47:28","-96","37","-82","39","-100","37","-97","37","0","0","0","0","0","0","0","0","0","0","-97","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","b8"
"154","2023-04-11 21:47:34","-97","37","-73","37","-99","38","0","0","0","0","0","0","0","0","0","0","0","0","-98","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","b8"
"155","2023-04-11 21:47:40","-100","37","-75","37","-94","38","0","0","0","0","0","0","0","0","0","0","0","0","-99","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","b8"
"156","2023-04-11 21:47:46","-97","37","-78","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-98","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","b8"
"157","2023-04-11 21:47:52","-96","37","-88","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","b8"
"158","2023-04-11 21:47:58","-96","37","-76","37","-102","38","0","0","0","0","0","0","0","0","0","0","0","0","-95","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","b8"
"159","2023-04-11 21:48:04","-100","37","-82","37","-98","38","0","0","0","0","0","0","0","0","0","0","0","0","-95","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","b8"
"160","2023-04-11 21:48:11","-96","37","-78","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-96","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","b8"
"161","2023-04-11 21:48:38","-99","38","-76","39","-98","37","0","0","0","0","0","0","0","0","0","0","0","0","-100","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","b9"
"162","2023-04-11 21:48:44","-100","37","-78","39","-99","37","0","0","0","0","0","0","0","0","0","0","0","0","-96","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","b9"
"163","2023-04-11 21:48:50","-91","38","-77","39","-100","37","0","0","0","0","0","0","0","0","0","0","0","0","-102","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","b9"
"164","2023-04-11 21:48:56","-99","37","-78","38","-103","38","0","0","0","0","0","0","0","0","0","0","0","0","-95","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","b9"
"165","2023-04-11 21:49:04","-95","38","-79","38","-102","38","0","0","0","0","0","0","0","0","0","0","0","0","-95","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","b9"
"166","2023-04-11 21:49:08","-101","37","-77","39","-98","37","0","0","0","0","0","0","0","0","0","0","0","0","-104","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","b9"
"167","2023-04-11 21:49:14","-100","38","-77","39","-97","37","0","0","0","0","0","0","0","0","0","0","0","0","-98","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","b9"
"168","2023-04-11 21:49:21","-105","38","-75","39","-99","38","0","0","0","0","0","0","0","0","0","0","0","0","-98","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","b9"
"169","2023-04-11 21:49:26","-101","38","-87","37","-99","37","-103","38","0","0","0","0","0","0","0","0","0","0","-100","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","b9"
"170","2023-04-11 21:49:32","-91","38","-87","38","-97","38","0","0","0","0","0","0","0","0","0","0","0","0","-95","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","b9"
"171","2023-04-11 21:49:38","-94","37","-102","38","-99","38","0","0","0","0","0","0","0","0","0","0","0","0","-101","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","b9"
"172","2023-04-11 21:49:44","-100","37","-80","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-98","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","b9"
"173","2023-04-11 21:49:50","-102","38","-88","39","-99","38","0","0","0","0","0","0","0","0","0","0","0","0","-95","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","b9"
"174","2023-04-11 21:49:56","-96","38","-81","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-98","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","b9"
"175","2023-04-11 21:50:02","-95","38","-76","37","-100","38","0","0","0","0","0","0","0","0","0","0","0","0","-100","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","b9"
"176","2023-04-11 21:50:09","-98","38","-82","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-101","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","b9"
"177","2023-04-11 21:50:15","-102","38","-90","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-98","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","b9"
"178","2023-04-11 21:50:20","-96","38","-86","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-100","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","b9"
"179","2023-04-11 21:50:26","-99","38","-84","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-99","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","b9"
"180","2023-04-11 21:50:32","-103","38","-78","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-97","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","b9"
"181","2023-04-12 01:05:44","-79","37","-97","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-92","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","be1"
"182","2023-04-12 01:05:50","-81","37","-94","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-96","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","be1"
"183","2023-04-12 01:05:56","-76","37","-98","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-97","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","be1"
"184","2023-04-12 01:06:03","-77","37","-97","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-92","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","be1"
"185","2023-04-12 01:06:08","-79","39","-97","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-95","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","be1"
"186","2023-04-12 01:06:14","-85","37","-99","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-97","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","be1"
"187","2023-04-12 01:06:22","-80","37","-97","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-98","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","be1"
"188","2023-04-12 01:06:26","-77","37","-98","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-97","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","be1"
"189","2023-04-12 01:06:32","-76","37","-98","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-94","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","be1"
"190","2023-04-12 01:06:38","-74","37","-97","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-96","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","be1"
"191","2023-04-12 01:06:44","-80","39","-98","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-93","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","be1"
"192","2023-04-12 01:06:50","-74","37","-92","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-95","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","be1"
"193","2023-04-12 01:06:56","-81","37","-91","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-98","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","be1"
"194","2023-04-12 01:07:03","-78","39","-96","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-91","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","be1"
"195","2023-04-12 01:07:08","-80","37","-97","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-95","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","be1"
"196","2023-04-12 01:07:15","-78","37","-90","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-96","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","be1"
"197","2023-04-12 01:07:20","-82","37","-90","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-93","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","be1"
"198","2023-04-12 01:07:26","-80","37","-93","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-97","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","be1"
"199","2023-04-12 01:07:32","-72","37","-96","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-95","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","be1"
"200","2023-04-12 01:07:56","-79","39","-96","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-99","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","be1"
"201","2023-04-12 01:08:07","-85","38","-89","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-92","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","be2"
"202","2023-04-12 01:08:15","-83","38","-94","37","0","0","-96","38","0","0","0","0","0","0","0","0","0","0","-90","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","be2"
"203","2023-04-12 01:08:18","-84","37","-91","37","0","0","-99","38","0","0","0","0","0","0","0","0","0","0","-90","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","be2"
"204","2023-04-12 01:08:24","-92","37","-88","37","0","0","-97","38","0","0","0","0","0","0","0","0","0","0","-100","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","be2"
"205","2023-04-12 01:08:30","-83","38","-89","37","0","0","-95","38","0","0","0","0","0","0","0","0","0","0","-96","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","be2"
"206","2023-04-12 01:08:36","-82","39","-94","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-95","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","be2"
"207","2023-04-12 01:08:42","-81","37","-91","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-99","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","be2"
"208","2023-04-12 01:08:51","-80","39","-88","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-98","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","be2"
"209","2023-04-12 01:08:54","-80","37","-92","37","0","0","-101","38","0","0","0","0","0","0","0","0","0","0","-95","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","be2"
"210","2023-04-12 01:09:00","-77","39","-91","37","0","0","-99","38","0","0","0","0","0","0","0","0","0","0","-96","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","be2"
"211","2023-04-12 01:09:09","-83","39","-89","37","0","0","-100","38","0","0","0","0","0","0","0","0","0","0","-104","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","be2"
"212","2023-04-12 01:09:13","-79","39","-86","39","0","0","-99","37","0","0","0","0","0","0","0","0","0","0","-90","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","be2"
"213","2023-04-12 01:09:18","-80","39","-89","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-94","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","be2"
"214","2023-04-12 01:09:26","-84","39","-94","37","0","0","-101","38","0","0","0","0","0","0","0","0","0","0","-100","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","be2"
"215","2023-04-12 01:09:30","-87","39","-95","37","-104","38","0","0","0","0","0","0","0","0","0","0","0","0","-92","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","be2"
"216","2023-04-12 01:09:37","-78","39","-90","37","0","0","-99","38","0","0","0","0","0","0","0","0","0","0","-98","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","be2"
"217","2023-04-12 01:09:45","-109","37","-93","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-99","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","be2"
"218","2023-04-12 01:09:49","-91","37","-88","37","-105","38","-100","38","0","0","0","0","0","0","0","0","0","0","-100","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","be2"
"219","2023-04-12 01:09:58","-82","37","-86","37","0","0","-98","38","0","0","0","0","0","0","0","0","0","0","-99","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","be2"
